trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1149,False,"{'a': 0.0006755859196499513, 'e': 0.0013511718392999026}",20,6,26.53570429014437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.0006678611455349245, 'e': 0.001335722291069849}",25,13,22.35433529260602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.0006602180956661041, 'e': 0.0013204361913322082}",20,10,19.507811527895456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.0006526559867717966, 'e': 0.0013053119735435932}",25,17,13.466377277194926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.0006451740421336737, 'e': 0.0012903480842673474}",25,19,12.116333347000854,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.0006377714915426013, 'e': 0.0012755429830852026}",20,16,6.386153540854539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.0006304475712546505, 'e': 0.001260895142509301}",25,13,25.202203616643978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.000623201523947292, 'e': 0.001246403047894584}",25,11,26.016991576527474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.0006160325986757743, 'e': 0.0012320651973515486}",25,7,31.51449171923971,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.0006089400508296852, 'e': 0.0012178801016593703}",20,16,5.402299207277075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.0006019231420896988, 'e': 0.0012038462841793976}",20,14,13.04012469868832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.0005949811403845074, 'e': 0.0011899622807690147}",20,11,17.118679403003725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.0005881133198479378, 'e': 0.0011762266396958755}",25,10,8.07417195366087,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1162,False,"{'a': 0.000581318960776255, 'e': 0.00116263792155251}",25,10,26.704333062550873,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.0005745973495856516, 'e': 0.0011491946991713032}",25,8,27.990440757804546,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.0005679477787699229, 'e': 0.0011358955575398457}",20,11,15.446561832032927,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.0005613695468583309, 'e': 0.0011227390937166618}",35,20,29.275287926147573,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.0005548619583736543, 'e': 0.0011097239167473087}",30,14,31.74526040613791,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.0005484243237904268, 'e': 0.0010968486475808536}",20,15,11.94907813066516,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.0005420559594933631, 'e': 0.0010841119189867261}",25,15,17.755216808384404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.0005357561877359735, 'e': 0.001071512375471947}",25,17,11.02778676153254,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.0005295243365993677, 'e': 0.0010590486731987354}",20,6,19.74728756929435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.0005233597399512458, 'e': 0.0010467194799024917}",20,10,18.629816957317598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.0005172617374050806, 'e': 0.001034523474810161}",25,8,30.882093111879225,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.0005112296742794876, 'e': 0.0010224593485589752}",25,13,26.530014879486576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.0005052629015577855, 'e': 0.001010525803115571}",30,21,16.41465384211052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.0004993607758477463, 'e': 0.0009987215516954926}",30,13,32.17058662429638,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.0004935226593415352, 'e': 0.0009870453186830704}",25,20,10.039870996153098,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.0004877479197758407, 'e': 0.0009754958395516814}",20,13,13.597285160778334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.00048203593039219554, 'e': 0.0009640718607843911}",20,13,12.619971237786661,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.0004763860698974874, 'e': 0.0009527721397949748}",30,22,16.21902550644006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.00047079772242466047, 'e': 0.0009415954448493209}",30,15,27.898887335497268,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.0004652702774936079, 'e': 0.0009305405549872158}",20,12,16.986852261961133,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.00045980312997225486, 'e': 0.0009196062599445097}",20,11,17.74484692258812,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.0004543956800378325, 'e': 0.000908791360075665}",30,13,30.356798065785068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.0004490473331383428, 'e': 0.0008980946662766856}",20,15,9.216032993954695,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.00044375749995421483, 'e': 0.0008875149999084297}",25,15,22.212375271461923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.0004385255963601513, 'e': 0.0008770511927203026}",20,15,9.56608186848447,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.000433351043387167, 'e': 0.000866702086774334}",20,10,20.52607870072009,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.0004282332671848179, 'e': 0.0008564665343696358}",25,13,24.01394923357663,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.0004231716989836212, 'e': 0.0008463433979672424}",20,6,25.647620308065356,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.0004181657750576669, 'e': 0.0008363315501153338}",20,9,25.219429681087583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.0004132149366874199, 'e': 0.0008264298733748398}",25,19,10.853348250777117,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.00040831863012271384, 'e': 0.0008166372602454277}",35,16,32.14915651162392,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.000403476306545935, 'e': 0.00080695261309187}",20,12,15.770464657167562,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.00039868742203539773, 'e': 0.0007973748440707955}",20,8,19.724214022201156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.0003939514375289105, 'e': 0.000787902875057821}",25,7,26.962254267852032,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.0003892678187875327, 'e': 0.0007785356375750653}",30,13,31.218308754765314,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.0003846360363595219, 'e': 0.0007692720727190438}",25,5,29.877902526340154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.00038005556554447206, 'e': 0.0007601111310889441}",25,8,29.712924475081763,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.0003755258863576415, 'e': 0.000751051772715283}",25,20,8.910915856044653,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.0003710464834944717, 'e': 0.0007420929669889434}",25,8,29.883476109227814,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.00036661684629529567, 'e': 0.0007332336925905913}",20,11,14.814284750150026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.0003622364687102368, 'e': 0.0007244729374204736}",25,19,8.358522265075852,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.00035790484926429694, 'e': 0.0007158096985285939}",20,14,11.688264570598676,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.0003536214910226346, 'e': 0.0007072429820452692}",25,14,23.509809392917532,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.00034938590155603194, 'e': 0.0006987718031120639}",20,8,22.051263807656177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.00034519759290655154, 'e': 0.0006903951858131031}",20,11,16.485515566605866,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.0003410560815533817, 'e': 0.0006821121631067634}",25,13,20.654827086595535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.0003369608883788705, 'e': 0.000673921776757741}",30,14,34.47994223387736,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.0003329115386347488, 'e': 0.0006658230772694976}",20,13,10.893219426335072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.0003289075619085409, 'e': 0.0006578151238170818}",30,20,18.705734785038015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.0003249484920901636, 'e': 0.0006498969841803271}",25,11,30.544295012651876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.0003210338673387128, 'e': 0.0006420677346774256}",20,12,11.513132349350306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.0003171632300494378, 'e': 0.0006343264600988756}",20,3,32.783746133815896,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.00031333612682090235, 'e': 0.0006266722536418047}",20,8,21.539282296431743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.00030955210842233295, 'e': 0.0006191042168446659}",20,11,18.77294589072334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.00030581072976115347, 'e': 0.0006116214595223069}",25,11,27.181419091770064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.0003021115498507063, 'e': 0.0006042230997014126}",25,10,26.71851760042202,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.000298454131778159, 'e': 0.000596908263556318}",25,13,23.827594437186747,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.00029483804267259697, 'e': 0.0005896760853451939}",20,13,13.251068362497367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.0002912628536733011, 'e': 0.0005825257073466022}",30,13,33.68444580958719,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.0002877281398982104, 'e': 0.0005754562797964207}",25,20,11.501292247166116,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.0002842334804125692, 'e': 0.0005684669608251384}",30,20,16.05110195947283,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.00028077845819775857, 'e': 0.0005615569163955171}",20,9,17.69069451913148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.00027736266012031124, 'e': 0.0005547253202406225}",20,14,11.854015193581755,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.0002739856769011104, 'e': 0.0005479713538022208}",30,23,12.248418163791712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.000270647103084771, 'e': 0.000541294206169542}",25,11,30.23288533214892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.0002673465370092043, 'e': 0.0005346930740184086}",30,16,26.295479036187512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.0002640835807753638, 'e': 0.0005281671615507276}",25,11,20.996524512792544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.00026085784021717375, 'e': 0.0005217156804343475}",20,9,22.85353917306248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.00025766892487163865, 'e': 0.0005153378497432773}",25,12,23.61974782540641,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.0002545164479491336, 'e': 0.0005090328958982672}",25,11,25.860647739836175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.00025140002630387546, 'e': 0.0005028000526077509}",20,12,14.714860380763838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.00024831928040457385, 'e': 0.0004966385608091477}",25,17,13.586453780588538,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.00024527383430526166, 'e': 0.0004905476686105233}",25,20,8.467303565300615,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.00024226331561630495, 'e': 0.0004845266312326099}",20,15,7.34396858389793,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.0002392873554755914, 'e': 0.0004785747109511828}",20,7,26.451647731892415,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.000236345588519897, 'e': 0.000472691177039794}",30,20,21.04323179409679,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.00023343765285643026, 'e': 0.0004668753057128605}",30,9,38.90345634340824,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.00023056319003455407, 'e': 0.00046112638006910815}",25,6,33.13979799806815,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.00022772184501768393, 'e': 0.00045544369003536786}",25,11,23.55718496436869,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.00022491326615536246, 'e': 0.0004498265323107249}",20,12,17.2958763166426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.00022213710515550991, 'e': 0.00044427421031101983}",25,16,17.177795733210893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.00021939301705684966, 'e': 0.0004387860341136993}",20,16,6.057692833262545,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.00021668066020150847, 'e': 0.00043336132040301694}",20,11,18.39376861805226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.00021399969620779094, 'e': 0.0004279993924155819}",25,13,26.31155770845985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.0002113497899431277, 'e': 0.0004226995798862554}",20,16,9.020438680924523,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.0002087306094971966, 'e': 0.0004174612189943932}",30,16,25.35146955686553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.00020614182615521658, 'e': 0.00041228365231043315}",25,17,15.47130668350069,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.0002035831143714135, 'e': 0.000407166228742827}",25,12,27.392333888452907,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.00020105415174265765, 'e': 0.0004021083034853153}",25,5,34.1881130805158,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.00019855461898227183, 'e': 0.00039710923796454367}",25,11,25.83584194359171,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.00019608419989401027, 'e': 0.00039216839978802054}",25,20,9.533356243032301,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.00019364258134620693, 'e': 0.00038728516269241387}",20,7,20.780154113305567,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.0001912294532460934, 'e': 0.0003824589064921868}",20,15,11.301959152037997,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.00018884450851428515, 'e': 0.0003776890170285703}",20,10,4.402785226716124,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1256,False,"{'a': 0.0001864874430594362, 'e': 0.0003729748861188724}",20,14,10.188609259888564,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.00018415795575306096, 'e': 0.0003683159115061219}",20,16,8.428559896951596,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.00018185574840452328, 'e': 0.00036371149680904655}",30,13,29.300464630908582,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.00017958052573619157, 'e': 0.00035916105147238314}",20,5,29.257819973415252,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.0001773319953587599, 'e': 0.0003546639907175198}",25,16,17.965048466115462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.000175109867746734, 'e': 0.000350219735493468}",30,11,33.04224787549155,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.0001729138562140819, 'e': 0.0003458277124281638}",25,13,21.885993794912377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.00017074367689004857, 'e': 0.00034148735378009714}",20,5,26.7081554626779,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.0001685990486951336, 'e': 0.0003371980973902672}",25,18,12.431677790142896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.00016647969331723192, 'e': 0.00033295938663446383}",20,12,17.350842325326397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.00016438533518793624, 'e': 0.0003287706703758725}",25,6,29.079880738003922,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.00016231570145900127, 'e': 0.00032463140291800254}",25,16,18.3806325753833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.00016027052197896844, 'e': 0.0003205410439579369}",25,17,18.710379648901228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.000158249529269951, 'e': 0.000316499058539902}",30,22,15.674617430122236,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.00015625245850457874, 'e': 0.0003125049170091575}",20,11,16.724384380264706,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.00015427904748310139, 'e': 0.00030855809496620277}",25,20,9.39574948480476,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.00015232903661065053, 'e': 0.00030465807322130106}",20,14,8.61752459125342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.0001504021688746591, 'e': 0.0003008043377493182}",35,21,24.504915975498516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.00014849818982243777, 'e': 0.00029699637964487554}",25,14,18.67402999649785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.00014661684753890778, 'e': 0.00029323369507781557}",20,10,20.123930873134764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.0001447578926244895, 'e': 0.000289515785248979}",20,12,13.068853270534156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.000142921078173146, 'e': 0.000285842156346292}",25,13,20.88877821465374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.00014110615975058085, 'e': 0.0002822123195011617}",25,10,30.019543625733032,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.00013931289537259, 'e': 0.00027862579074518}",20,12,15.914167101724633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.00013754104548356651, 'e': 0.00027508209096713303}",30,13,23.203608572174232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.00013579037293515758, 'e': 0.00027158074587031516}",20,13,10.630990522905485,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.0001340606429650736, 'e': 0.0002681212859301472}",30,12,27.19681530611068,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.0001323516231760481, 'e': 0.0002647032463520962}",25,15,18.277820194816698,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.00013066308351494815, 'e': 0.0002613261670298963}",20,13,14.988435838559138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.00012899479625203455, 'e': 0.0002579895925040691}",20,10,19.296294705763362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.00012734653596037102, 'e': 0.00025469307192074205}",25,8,29.826189704868145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.00012571807949538183, 'e': 0.00025143615899076365}",20,9,19.533913113259146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.00012410920597455706, 'e': 0.0002482184119491141}",20,10,19.121439864389284,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.00012251969675730506, 'e': 0.0002450393935146101}",25,11,26.489316116786455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.00012094933542495117, 'e': 0.00024189867084990234}",20,16,8.13321386637541,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.00011939790776088207, 'e': 0.00023879581552176414}",30,12,34.48576467874651,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.00011786520173083524, 'e': 0.00023573040346167048}",30,16,27.466773902824535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.00011635100746333268, 'e': 0.00023270201492666537}",20,14,9.236523112536075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.00011485511723025827, 'e': 0.00022971023446051653}",25,17,16.237345610534426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.00011337732542757803, 'e': 0.00022675465085515606}",25,17,12.05101865380494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.00011191742855620275, 'e': 0.0002238348571124055}",25,9,27.75984546662071,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.00011047522520299205, 'e': 0.0002209504504059841}",35,20,28.84822394181076,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.00010905051602189945, 'e': 0.0002181010320437989}",20,11,18.090830870747823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.0001076431037152575, 'e': 0.000215286207430515}",20,13,9.897680371929564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.00010625279301520253, 'e': 0.00021250558603040507}",25,19,11.324536180126909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.00010487939066523812, 'e': 0.00020975878133047625}",25,13,25.24943831375593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.00010352270540193675, 'e': 0.0002070454108038735}",25,20,10.554128532272609,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.00010218254793677881, 'e': 0.00020436509587355763}",25,11,27.38774580001299,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.00010085873093812843, 'e': 0.00020171746187625685}",20,15,9.26706512391183,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 9.955106901334519e-05, 'e': 0.00019910213802669038}",20,3,29.113553362364648,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 9.825937869103134e-05, 'e': 0.00019651875738206268}",20,11,14.899864621446392,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 9.698347840341357e-05, 'e': 0.00019396695680682713}",25,14,16.241934028244305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 9.572318846885873e-05, 'e': 0.00019144637693771746}",20,12,17.603330761205008,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 9.447833107452284e-05, 'e': 0.0001889566621490457}",25,17,14.003051565275394,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 9.324873025913264e-05, 'e': 0.00018649746051826527}",25,15,16.704565105333145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 9.203421189589895e-05, 'e': 0.0001840684237917979}",30,17,25.15249231448504,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 9.08346036755613e-05, 'e': 0.0001816692073511226}",30,23,11.641647131067426,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 8.964973508956297e-05, 'e': 0.00017929947017912594}",20,13,14.138066408985097,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 8.847943741335578e-05, 'e': 0.00017695887482671157}",25,13,19.653026906135146,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 8.732354368983396e-05, 'e': 0.00017464708737966792}",30,17,22.446075165472696,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 8.618188871289647e-05, 'e': 0.00017236377742579293}",30,16,28.49732475766378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
